id;image;barcode;name;description;stock;is_stock;inventary_min;price_in;price_out;unit
;;;LENTES DE SEGURIDAD SPIDER AMARILLO  SEGPRO, SPRO ;;0;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER AMARILLO WURTH ;;0;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER AMBAR HC SPRO ;;0;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER BLUE HC SPRO ;;0;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER CLARO 3M;;0;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER CLARO WURTH ;;0;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER ESPEJADO CLARO CLUTE ;;0;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER ESPEJADO OSCURO CLUTE ;;0;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER OSCURO 3M;;0;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER OSCURO SEGPRO, SPRO ;;12;;1;;;2
;;;LENTES DE SEGURIDAD SPIDER OSCURO WURTH ;;0;;1;;;2
;;;LENTES ECONOMICOS SUPERECONOMICO CLARO S/MARCA;;592;;1;;;2
;;;LENTES EVOLUTIONS CLARO SPRO ;;0;;1;;;2
;;;LENTES EVOLUTIONS OSCURO SPRO ;;0;;1;;;2
;;;LENTES GOGLE CROSS YELOW PROTEKTOR ;;32;;1;;;2
;;;LENTES NARANJA REVO SPRO;;0;;1;;;2
;;;LENTES PREMIUM CLARO MSA ;;10;;1;;;2
;;;LENTES PREMIUM CLARO WURTH;;30;;1;;;2
;;;LENTES PREMIUM MARILLO WURTH;;6;;1;;;2
;;;LENTES PREMIUM OSCURO MSA ;;7;;1;;;2
;;;LENTES PREMIUM OSCURO WURTH;;0;;1;;;2
;;;LENTES SAFETY CLARO MSA ;;0;;1;;;2
;;;LENTES SAFETY OSCURO MSA;;0;;1;;;2
;;;LENTES STARTEC CUADRADO CLARO SEGPRO, SPRO ;;56;;1;;;2
;;;LENTES STARTEC CUADRADO OSCURO SEGPRO, SPRO ;;20;;1;;;2
;;;LENTES TIPO GOOGLE CLARO  3M;;1;;1;;;2
;;;LENTES TIPO GOOGLE CLARO  DELTA PLUS ;;11;;1;;;2
;;;LENTES TIPO GOOGLE CLARO  MSA ;;1;;1;;;2
;;;LIJA  J86-80 FANDELI ;;250;;1;;;2
;;;LIJA A19-500 FANDELI ;;50;;1;;;2
;;;LIJA A99-280 FANDELI ;;50;;1;;;2
;;;LIJA A99-360 FANDELI;;50;;1;;;2
;;;LIJA B086 -120 FANDELI ;;0;;1;;;2
;;;LIJA B186 -80FANDELI ;;0;;1;;;2
;;;LIJA C99-100 FANDELI ;;48;;1;;;2
;;;LIJA C99-120 FANDELI ;;300;;1;;;2
;;;LIJA C99-180 FANDELI ;;200;;1;;;2
;;;LIJA J86-120 FANDELI ;;100;;1;;;2
;;;LIJA J86-180 FANDELI ;;0;;1;;;2
;;;LIJA J86-220 FANDELI;;0;;1;;;2
;;;LIJA P100 MADERA - WURTH;;6;;1;;;2
;;;LIMPIA CARBURADOR X 296 ML - VISTONY ;;3;;1;;;2
;;;LIMPIA CONTACTO X 296ML - VISTONY ;;22;;1;;;2
;;;LIMPIA CONTACTO X 300ML - WURTH ;;30;;1;;;2
;;;LIMPIA CONTACTOS 3 EN UNO X 300ML ;;1;;1;;;2
;;;LIMPIA MANOS HAND CLEANER X BALDE - SQP;;0;;1;;;2
;;;LIMPIAMANOS SQP X GALON;;1;;1;;;2
;;;LINEA DE VIDA DE DOBLE GANCHO  DE 1.80CM -3M;;4;;1;;;2
;;;LINEA DE VIDA DE DOBLE GANCHO  MAICOL;;0;;1;;;2
;;;LINEA DE VIDA DE DOBLE GANCHO C/ SHOCK - SEGPRO  ;;1;;1;;;2
;;;LINEA DE VIDA DE DOBLE GANCHO C/ SHOCK - SPRO;;0;;1;;;2
;;;LINEA DE VIDA DOBLE DIELECTRICO CON AMORTIGUADOR DE CAIDA FACTOR 1 Y DOS GANCHOS DE 3/4 -  DN2GDDD - HAUK ;;0;;1;;;2
;;;"LINEA DE VIDA DOBLE GANCHO C/SHOCK GANCHO DE 8"" AMARILLO HAUK ";;1;;1;;;2
;;;"LINEA DE VIDA DOBLE GANCHO""  - HAUK  ";;1;;1;;;2
;;;LINEA DE VIDA ESTROBO DE UN GANCHO ;;0;;1;;;2
;;;LINEA DE VIDAD DE UN GANCHO NEGRO PROTECTA ;;0;;1;;;2
;;;LINEA DE VIDAD SIMPLE C/ MOSQUETON ;;0;;1;;;2
;;;LINTERNA ANTIEXPLOSIVA  DE DE 2 PILAS - ENERGIZER;;0;;1;;;2
;;;LINTERNA ANTIEXPLOSIVA  DE DE 2 PILAS MASHA ;;0;;1;;;2
;;;LINTERNA ANTIEXPLOSIVA  DE DE 3 PILAS MASHA ;;1;;1;;;2
;;;LIQUIDO PARA LAVA OJOS ;;1;;1;;;2
;;;LLAVE TARFIX TRAMONTINA ;;14;;1;;;2
;;;LLAVES ALLEN STANLEY ;;5;;1;;;2
;;;LLLAVE Z UNIVERSAL ESTRELLA Y PLANO ;;0;;1;;;2
;;;LUCES DE EMERGENCIA ;;0;;1;;;2
;;;LUNA CLARA ;;0;;1;;;2
;;;LUNA DE POLICARBONATO ;;1;;1;;;2
;;;LUNA DE SOLDAR OSCURO N° 10;;57;;1;;;2
;;;LUNA DE SOLDAR OSCURO N° 11;;0;;1;;;2
;;;LUNA DE SOLDAR OSCURO N° 12;;8;;1;;;2
;;;MALETA DE HERRAMIENTAS STANLEY X  201 PIEZAS;;1;;1;;;2
;;;MALETIN DE EMERGENCIA PRIMEROS AUXILIOS;;0;;1;;;2
;;;MALETIN WD 40;;1;;1;;;2
;;;MALLA DE SEGURIDAD NARANJA ;;0;;1;;;2
;;;MANDIL ALUMINIZADO DE  0.60X0.90 PARA ALTA TEMPERATURA- SEGUSA ;;1;;1;;;2
;;;MANDIL CULTURA BLANCO;;1;;1;;;2
;;;MANDIL CULTURA NEGRO;;1;;1;;;2
;;;MANDIL DE CHEF PARA ADULTO T/L;;3;;1;;;2
;;;MANDIL DE CHEF PARA NIÑO T/4;;2;;1;;;2
;;;MANDIL DE CHEF PARA NIÑO T/6;;3;;1;;;2
;;;MANDIL DE CHEF PARA NIÑO T/8;;1;;1;;;2
;;;MANDIL DE COCINA CON DISEÑO ;;0;;1;;;2
;;;MANDIL DE COCINA DE CINTURA BLANCO ;;0;;1;;;2
;;;MANDIL DE CUERO CROMO PARA SOLDAR ;;4;;1;;;2
;;;MANDIL DE CUERO DE RES AMARILLO PARA SOLDAR ;;0;;1;;;2
;;;MANDIL DE DRILL NEGRIO GRANDE ;;0;;1;;;2
;;;MANDIL DE PVC BLANCO ;;0;;1;;;2
;;;MANDIL DE PVC NARANJA ;;0;;1;;;2
;;;MANDIL DE TELA P/ COCINA  NEGRO ;;0;;1;;;2
;;;MANDIL DE TELA P/ COCINA BLANCO ;;0;;1;;;2
;;;MANDIL DE TELA P/ COCINA CON IMÁGENES ;;0;;1;;;2
;;;MANDIL DRILL ANTIFLAMA NARANJA ;;2;;1;;;2
;;;MANDIL/ BATA DESCARTABLE CELESTE  T/L;;38;;1;;;2
;;;MANDIL/ BATA DESCARTABLE CELESTE  T/M;;116;;1;;;2
;;;MANDIL/ BATA DESCARTABLE T/S;;0;;1;;;2
;;;MANDIL/ BATA DESCARTABLE T/XL;;8;;1;;;2
;;;MANDIL/ BATA DESCARTABLE T/XXL;;0;;1;;;2
;;;MANDIL/ BATA DESCARTABLE T/XXXL;;0;;1;;;2
;;;MANDIL/ BATA QUIRURGICO PARA CIRUJANO ESTERIL DESCARTABLE T/L;;0;;1;;;2
;;;MANDIL/ BATA QUIRURGICO PARA CIRUJANO ESTERIL DESCARTABLE T/M;;0;;1;;;2
;;;MANDIL/ BATA QUIRURGICO PARA CIRUJANO ESTERIL DESCARTABLE T/S;;0;;1;;;2
;;;MANDIL/ BATA QUIRURGICO PARA CIRUJANO ESTERIL DESCARTABLE T/XL;;0;;1;;;2
;;;MANDIL/ BATA QUIRURGICO PARA CIRUJANO ESTERIL DESCARTABLE T/XXL;;0;;1;;;2
;;;MANGAS DE CUERO  DE RES PARA SOLDADOR;;2;;1;;;2
;;;MANGAS DE CUERO CROMO PARA SOLDADOR;;46;;1;;;2
;;;MANOMETRO  DE 1 RELOJ ;;3;;1;;;2
;;;MANOMETRO DE 1 RELOJ ;;2;;1;;;2
;;;MANOMETRO DE 2 RELOJES ;;0;;1;;;2
;;;MANOMETRO DE 2 RELOJES ;;1;;1;;;2
;;;MARCO PARA FACIAL TIPO LENTES;;0;;1;;;2
;;;MASCARA DE OXIGENO SIMPLE ;;0;;1;;;2
;;;MASCARA DE OXIGENO SNORKEL ;;1;;1;;;2
;;;MASCARA PARA NEBULIZAR ;;7;;1;;;2
;;;MASCARA SNORQUEL ;;0;;1;;;2
;;;MASCARILLA  1730 LIBUS  ;;0;;1;;;2
;;;MASCARILLA  CON RESERVORIO;;1;;1;;;2
;;;MASCARILLA 1860  -  3M;;10;;1;;;2
;;;MASCARILLA 3 PLIEGUE PARA NIÑ@;;2;;1;;;2
;;;MASCARILLA 3 PLIEGUE X50 UND;;2;;1;;;2
;;;MASCARILLA 8210 N95 - 3M;;0;;1;;;2
;;;MASCARILLA 8210 N95 - STEELPRO;;0;;1;;;2
;;;MASCARILLA 8210V- 3M;;0;;1;;;2
;;;MASCARILLA CON VALVULA SPRO;;137;;1;;;2
;;;MASCARILLA CON VALVULA WURTH PARA POLVO ;;0;;1;;;2
;;;MASCARILLA FFP1 NR - ASA CON VALVULA ;;20;;1;;;2
;;;MASCARILLA FFP1 WURTH ;;14;;1;;;2
;;;MASCARILLA J&Z;;0;;1;;;2
;;;MASCARILLA KN95 ADULTO;;622;;1;;;2
;;;MASCARILLA KN95 PARA NIÑ@;;76;;1;;;2
;;;MASCARILLA N95 MAKRITE CELESTE ;;49;;1;;;2
;;;MASCARILLA SEGPRO  S8002;;0;;1;;;2
;;;MASCARILLA SUPERECONOMICA BIODEGRADABLE NACIONAL ;;97;;1;;;2
;;;MEDIAS DEPORTIVAS  AMARILLO CON NEGRO ;;0;;1;;;2
;;;MEDIAS DEPORTIVAS  BLANCO  Y NARANMJA ;;0;;1;;;2
;;;MEDIAS DEPORTIVAS AMARILLO;;8;;1;;;2
;;;MEDIAS DEPORTIVAS AZUL MARINO ;;1;;1;;;2
;;;MEDIAS DEPORTIVAS AZULINO;;1;;1;;;2
;;;MEDIAS DEPORTIVAS COLOR DORADO ;;0;;1;;;2
;;;MEDIAS DEPORTIVAS CREMA;;2;;1;;;2
;;;MEDIAS DEPORTIVAS DORADO ;;11;;1;;;2
;;;MEDIAS DEPORTIVAS NIÑO;;0;;1;;;2
;;;MEDIAS DEPORTIVAS ROJO;;1;;1;;;2
;;;MENEQUE PARA EMPOTRAR ;;0;;1;;;2
;;;MENEQUE SOBREPONER HEMBRA ;;5;;1;;;2
;;;MENEQUE SOBREPONER MACHO;;9;;1;;;2
;;;MENNEKES HEMBRA ;;0;;1;;;2
;;;MENNEKES MACHO ;;0;;1;;;2
;;;MENNEKES PARA EMPOTRAR ;;5;;1;;;2
;;;MICA ACRILICA ;;0;;1;;;2
;;;MICA DE MALLA ;;0;;1;;;2
;;;MICA DE MALLA NEGRO ;;2;;1;;;2
;;;MICA DE MALLA PARA MOTOSIERRISTA ;;0;;1;;;2
;;;MICA DE POLICARBONATO CLARO ;;104;;1;;;2
;;;MICA DE POLICARBONATO OSCURO ;;4;;1;;;2
;;;MICA PARA FACIAL ECONOMICO CELESTE ;;0;;1;;;2
;;;MICA PARA FACIAL TIPO LENTES ;;0;;1;;;2
;;;MOCHILA DE EMERGENCIA ;;0;;1;;;2
;;;MOCHILA DE PARAMEDICO;;1;;1;;;2
;;;MOCHILA FUMIGADORA DE ESPALDA DE 20LT;;0;;1;;;2
;;;MOCHILA PARA KIT ANTIDERRAME ;;1;;1;;;2
;;;MOPA DE ALGOBON ;;0;;1;;;2
;;;OREJERA ADOSABLE  AL CASCO  - MSA ;;3;;1;;;2
;;;OREJERA ADOSABLE  AL CASCO MINERO - MSA ;;0;;1;;;2
;;;OREJERA ADOSABLE AL CASCO - CLUTE ;;4;;1;;;2
;;;OREJERA ADOSABLE AL CASCO  ROJO H10P3E - 3M ;;0;;1;;;2
;;;OREJERA ADOSABLE AL CASCO  TARWEX;;1;;1;;;2
;;;OREJERA ADOSABLE AL CASCO - TRIDENTE ;;0;;1;;;2
;;;OREJERA ADOSABLE AL CASCO AMARILLO H9P3E - 3M;;0;;1;;;2
;;;OREJERA ADOSABLE AL CASCO LIBUS ;;0;;1;;;2
;;;OREJERA ADOSABLE AL CASCO SIKURNOST ;;4;;1;;;2
;;;OREJERA ADOSABLE AL CASCO SPRO ;;0;;1;;;2
;;;OREJERA ADOSABLE AL CASCO STEELPRO ;;0;;1;;;2
;;;OREJERA TIPO VINCHA AMARILLO - KAMASA;;3;;1;;;2
;;;OREJERA TIPO VINCHA AMARILLO H9A - 3 M ;;0;;1;;;2
;;;OREJERA TIPO VINCHA LIBUS ;;0;;1;;;2
;;;OREJERA TIPO VINCHA ROJO  H10A - 3 M ;;0;;1;;;2
;;;OREJERA TIPO VINCHA ROJO - KAMASA ;;4;;1;;;2
;;;OREJERA TIPO VINCHA SPRO ;;0;;1;;;2
;;;OREJERA TIPO VINCHA WURTH;;1;;1;;;2
;;;OVEROL DRILL  NUEVO MUNDO AZUL MARNO TALLA L;;3;;1;;;2
;;;OVEROL DRILL  NUEVO MUNDO TALLA M;;0;;1;;;2
;;;OVEROL DRILL  NUEVO MUNDO TALLA S ;;3;;1;;;2
;;;OVEROL DRILL  NUEVO MUNDO TALLA XL ;;5;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA AZUL MARINO T/L;;7;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA AZUL MARINO T/M;;4;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA AZUL MARINO T/S;;5;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA AZUL MARINO T/XL;;5;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA AZUL MARINO T/XXL;;0;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA AZUL MARINO T/XXX;;0;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA NARANJA T/L;;1;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA NARANJA T/M;;2;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA NARANJA T/S;;3;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA NARANJA T/XL;;2;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA NARANJA T/XXL;;1;;1;;;2
;;;OVEROL DRILL ANTIFLAMA  C/CINTA REFLECTIVA NARANJA T/XXXL;;0;;1;;;2
;;;OVEROL DRILL NUEVO MUNDO  TALLA S ;;0;;1;;;2
;;;OVEROL DRILL NUEVO MUNDO C/CINTA REFLECTIVA AZUL MARINO T/M;;1;;1;;;2
;;;OVEROL DRILL NUEVO MUNDO C/CINTA REFLECTIVA AZUL MARINO T/XXL;;1;;1;;;2
;;;OVEROL DRILL NUEVO MUNDO C/CINTA REFLECTIVA AZULINO T/M;;1;;1;;;2
;;;OVEROL DRILL NUEVO MUNDO C/CINTA REFLECTIVA NARANJA T/L;;2;;1;;;2
;;;OVEROL DRILL NUEVO MUNDO NEGRO TALLA S;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA AZUL MARINO T/L;;3;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA AZUL MARINO T/M;;3;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA AZUL MARINO T/S;;2;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA AZUL MARINO T/XL;;2;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA AZUL MARINO T/XXL;;3;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA AZUL MARINO T/XXXL;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA AZULINO T/M;;2;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA GRIS  T/L;;1;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA GRIS  T/M;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA GRIS  T/S;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA GRIS  T/XL;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA GRIS  T/XL;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA NARANJA T/L;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA NARANJA T/M;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA NARANJA T/S;;9;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA NARANJA T/XXL;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA NARANJA T/XXXL;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA NARNAJA T/XL;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA ROJO T/L;;4;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA ROJO T/M;;4;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA ROJO T/S;;2;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA ROJO T/XL;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA ROJO T/XXL;;0;;1;;;2
;;;OVEROL DRILL TECNOLOGIA C/CINTA REFLECTIVA ROJO T/XXXL;;0;;1;;;2
;;;OVEROL NUEVO MUNDO NARANJA TALLA L;;0;;1;;;2
;;;PALETA DE MADERA PARE Y SIGA ;;9;;1;;;2
;;;PALETA DE PLASTICO PARE Y SIGA ;;3;;1;;;2
;;;PANTALON BLANCO  ENFERMERA M;;0;;1;;;2
;;;PANTALON BUZO ALGODÓN GRIS TALLA L;;0;;1;;;2
;;;PANTALON BUZO ALGODÓN NEGRO  TALLA L;;0;;1;;;2
;;;PANTALON CUERO RES AMARILLO  SOLDAR TALLA L;;1;;1;;;2
;;;PANTALON CUERO RES AMARILLO  SOLDAR TALLA M;;11;;1;;;2
;;;PANTALON CUERO RES AMARILLO  SOLDAR TALLA S;;0;;1;;;2
;;;PANTALON CUERO RES AMARILLO  SOLDAR TALLA XL ;;0;;1;;;2
;;;PANTALON DE BADANA PARA SOLDAR AMARILLO T/L;;1;;1;;;2
;;;PANTALON DE BADANA PARA SOLDAR AMARILLO T/M;;0;;1;;;2
;;;PANTALON DE BADANA PARA SOLDAR AMARILLO T/S;;0;;1;;;2
;;;PANTALON DE BADANA PARA SOLDAR AMARILLO T/XL;;0;;1;;;2
;;;PANTALON DE BADANA PARA SOLDAR AMARILLO T/XXL;;0;;1;;;2
;;;PANTALON DE BADANA PARA SOLDAR AMARILLO T/XXXL;;0;;1;;;2
;;;PANTALON DE CUERO CROMO PARA SALDAR T/L;;0;;1;;;2
;;;PANTALON DE CUERO CROMO PARA SALDAR T/M;;0;;1;;;2
;;;PANTALON DE CUERO CROMO PARA SALDAR T/S;;0;;1;;;2
;;;PANTALON DE CUERO CROMO PARA SALDAR T/XL;;0;;1;;;2
;;;PANTALON DE CUERO CROMO PARA SALDAR T/XXL;;0;;1;;;2
;;;PANTALON DE CUERO CROMO PARA SALDAR T/XXXL;;0;;1;;;2
;;;PANTALON DESCARTABLE  BLANCO TALLA L;;0;;1;;;2
;;;PANTALON DESCARTABLE  BLANCO TALLA M;;0;;1;;;2
;;;PANTALON DESCARTABLE  BLANCO TALLA S;;0;;1;;;2
;;;PANTALON DESCARTABLE  BLANCO TALLA XL ;;7;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA AZUL MARINO  T/ L (32);;1;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA AZUL MARINO  T/ M(30);;1;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA AZUL MARINO  T/ S (28);;1;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA AZUL MARINO  T/ XL (34);;7;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA AZUL MARINO  T/ XXL (36);;3;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA AZUL MARINO  T/ XXXL 38);;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA AZUL MARINO  T/ XXXXL(40);;5;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA AZUL MARINO  T/ XXXXXL(42);;1;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA NARANJA T/ L;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA NARANJA T/ M;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA NARANJA T/ S;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA NARANJA T/ XL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA NARANJA T/ XXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA  ANTIFLAMA NARANJA T/ XXXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ANTIFLAMA NEGRO T/ L;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ANTIFLAMA NEGRO T/ M;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ANTIFLAMA NEGRO T/ S;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ANTIFLAMA NEGRO T/ XL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ANTIFLAMA NEGRO T/ XXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ANTIFLAMA NEGRO T/ XXXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA AZUL MARINO T/ L;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA AZUL MARINO T/ M;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA AZUL MARINO T/ S;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA AZUL MARINO T/ XL;;26;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA AZUL MARINO T/ XXL;;16;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA AZUL MARINO T/ XXXL;;2;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA BEIGE T/ L;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA BEIGE T/ M;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA BEIGE T/ S;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA BEIGE T/ XL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA BEIGE T/ XXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA BEIGE T/ XXXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NARANJA T/ L;;3;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NARANJA T/ M;;2;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NARANJA T/ S;;16;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NARANJA T/ XL;;2;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NARANJA T/ XXL;;7;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NARANJA T/ XXXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NEGRO T/ L;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NEGRO T/ M;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NEGRO T/ S;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NEGRO T/ XL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NEGRO T/ XXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA NEGRO T/ XXXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ROJO T/ L;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ROJO T/ M;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ROJO T/ S;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ROJO T/ XL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ROJO T/ XXL;;0;;1;;;2
;;;PANTALON DRILL C/ CINTA REFLECTIVA ROJO T/ XXXL;;0;;1;;;2
;;;PANTALON DRILL CARGO C/ CINTA REFLECTIVA BEIGE T/34;;3;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE HOMBRE  14 ONZ T/34;;0;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE HOMBRE 14 ONZ T/28;;19;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE HOMBRE 14 ONZ T/30;;20;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE HOMBRE 14 ONZ T/32;;1;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE HOMBRE 14 ONZ T/36;;0;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE HOMBRE 14 ONZ T/38;;0;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE HOMBRE 14 ONZ T/40;;2;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE HOMBRE 14 ONZ T/42;;2;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE HOMBRE 14 ONZ T/44;;0;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE MUJER 12 ONZ T/ 28;;7;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE MUJER 12 ONZ T/ 30;;0;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE MUJER 12 ONZ T/ 32;;0;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE MUJER 12 ONZ T/ 34;;0;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE MUJER 12 ONZ T/ 36;;1;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE MUJER 12 ONZ T/ 38;;0;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE MUJER 12 ONZ T/ 40;;0;;1;;;2
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE MUJER 12 ONZ T/ 42;;0;;1;;;2
